stop_id,route_id,delay_at_stop_min,missed_time_window,distance_from_prev_km,planned_travel_min,stop_sequence,road_type,hour_of_day,day_of_week,traffic_level,weather_condition,is_rush_hour,precipitation_mm,hist_delay_probability,cumulative_delay_min,prev_stop_delay_min,time_window_slack_min,stop_progress_ratio,planned_speed_kmh,hist_slack_min,is_high_risk_weather,is_urban_road,traffic_weather_risk
STP-94008,RT-0153,-5.4,0,45.31,30.2,4,0,19,3,2,0,0.0,0.0,0.017,-5.4,-2.2,87.0,0.4,90.01986754966889,75.53999999999999,0,0,1
STP-99674,RT-0153,-3.9,0,51.56,34.4,5,0,20,3,2,0,0.0,0.0,0.017,-10.8,-5.4,64.0,0.5,89.93023255813954,59.269999999999996,0,0,1
STP-34340,RT-0153,-0.2,0,1.83,1.2,6,0,20,3,2,0,0.0,0.0,0.017,-14.700000000000001,-3.9,75.0,0.6,91.5,70.27,0,0,1
STP-60002,RT-0153,-4.0,0,45.8,30.5,7,0,21,3,2,0,0.0,2.2,0.017,-14.9,-0.2,80.0,0.7,90.09836065573771,75.27,0,0,1
STP-58730,RT-0153,-4.8,0,49.72,33.1,8,0,22,3,2,0,0.0,26.2,0.017,-18.9,-4.0,85.0,0.8,90.12688821752266,80.27,0,0,1
STP-92076,RT-0153,-4.6,0,49.1,32.7,9,0,22,3,2,0,1.0,0.0,0.017,-23.7,-4.8,86.0,0.9,90.09174311926606,81.27,0,0,1
STP-34837,RT-0153,-2.1,0,41.05,27.4,10,0,23,3,2,0,1.0,0.0,0.017,-28.299999999999997,-4.6,83.0,1.0,89.8905109489051,78.27,0,0,1
STP-25650,RT-0154,47.3,0,41.68,38.5,1,2,11,2,0,4,0.0,0.0,0.833,0.0,0.0,73.0,0.25,64.95584415584415,21.61,1,0,20
STP-24331,RT-0154,54.6,1,47.64,44.0,2,2,12,2,0,4,0.0,0.0,0.833,47.3,47.3,67.0,0.5,64.96363636363637,15.61,1,0,20
STP-28711,RT-0154,51.5,1,43.69,40.3,3,2,12,2,0,4,0.0,0.0,0.833,101.9,54.6,76.0,0.75,65.04714640198512,24.61,1,0,20
STP-30016,RT-0154,12.8,1,11.51,10.6,4,2,13,2,0,4,0.0,11.8,0.833,153.4,51.5,81.0,1.0,65.15094339622641,29.61,1,0,20
STP-63729,RT-0155,43.8,0,46.17,69.3,1,3,0,5,1,3,0.0,0.0,0.333,0.0,0.0,61.0,0.25,39.97402597402598,42.68,1,1,12
STP-10773,RT-0155,35.1,1,29.53,44.3,2,3,1,5,1,3,0.0,0.0,0.333,43.8,43.8,71.0,0.5,39.99548532731377,52.68,1,1,12
STP-19689,RT-0155,24.1,1,27.63,41.4,3,3,2,5,1,3,0.0,0.0,0.333,78.9,35.1,62.0,0.75,40.04347826086957,43.68,1,1,12
STP-41151,RT-0155,43.2,1,45.56,68.3,4,3,4,5,1,3,0.0,6.3,0.333,103.0,24.1,83.0,1.0,40.02342606149342,64.68,1,1,12
STP-80975,RT-0156,1.4,0,29.76,39.7,1,1,5,4,2,1,0.0,0.0,0.033,0.0,0.0,62.0,0.2,44.97732997481108,56.34,0,0,2
STP-69285,RT-0156,5.6,0,41.1,54.8,2,1,6,4,2,1,0.0,21.8,0.033,1.4,1.4,63.0,0.4,45.0,57.34,0,0,2
STP-35030,RT-0156,-0.3,0,29.98,40.0,3,1,7,4,2,1,0.0,0.0,0.033,7.0,5.6,62.0,0.6,44.970000000000006,51.43,0,0,2
STP-50225,RT-0156,5.0,0,47.84,63.8,4,1,8,4,2,1,1.0,0.0,0.033,6.7,-0.3,76.0,0.8,44.99059561128527,65.43,0,0,2
STP-82311,RT-0156,2.1,0,52.42,69.9,5,1,9,4,2,1,0.0,13.8,0.033,11.7,5.0,64.0,1.0,44.99570815450644,53.43,0,0,2
STP-14627,RT-0157,8.4,0,12.69,11.7,1,2,1,0,0,1,1.0,13.7,0.6,0.0,0.0,62.0,0.1111111111111111,65.07692307692308,25.04,0,0,8
STP-56752,RT-0157,29.9,0,45.51,42.0,2,2,2,0,0,1,1.0,0.0,0.6,8.4,8.4,64.0,0.2222222222222222,65.01428571428572,27.04,0,0,8
STP-68538,RT-0157,22.2,0,33.8,31.2,3,2,3,0,0,1,0.0,0.0,0.6,38.3,29.9,88.0,0.3333333333333333,64.99999999999999,51.04,0,0,8
STP-25524,RT-0157,3.4,1,5.82,5.4,4,2,3,0,0,1,1.0,0.0,0.6,60.5,22.2,61.0,0.4444444444444444,64.66666666666666,24.04,0,0,8
STP-97014,RT-0157,18.8,1,31.35,28.9,5,2,4,0,0,1,0.0,26.0,0.6,63.9,3.4,66.0,0.5555555555555556,65.08650519031143,29.04,0,0,8
STP-86831,RT-0157,10.3,1,17.79,16.4,6,2,4,0,0,1,1.0,13.7,0.6,82.7,18.8,67.0,0.6666666666666666,65.08536585365854,30.04,0,0,8
STP-84289,RT-0157,19.0,1,33.67,31.1,7,2,5,0,0,1,0.0,0.0,0.6,93.0,10.3,87.0,0.7777777777777778,64.95819935691318,50.04,0,0,8
STP-24545,RT-0157,33.1,1,49.12,45.3,8,2,6,0,0,1,0.0,20.8,0.6,112.0,19.0,90.0,0.8888888888888888,65.05960264900662,53.04,0,0,8
STP-74847,RT-0157,41.0,1,65.38,60.4,9,2,7,0,0,1,0.0,0.0,0.6,145.1,33.1,86.0,1.0,64.94701986754967,43.03,0,0,8
STP-11399,RT-0158,21.0,0,47.48,31.7,1,0,15,6,0,5,0.0,5.2,0.633,0.0,0.0,74.0,0.16666666666666666,89.86750788643533,30.630000000000003,0,0,8
STP-53992,RT-0158,19.0,0,35.31,23.5,2,0,16,6,0,5,0.0,0.0,0.633,21.0,21.0,69.0,0.3333333333333333,90.1531914893617,16.270000000000003,0,0,8
STP-74071,RT-0158,9.0,0,22.85,15.2,3,0,16,6,0,5,0.0,0.0,0.633,40.0,19.0,76.0,0.5,90.19736842105264,23.270000000000003,0,0,8
STP-24031,RT-0158,2.5,0,5.48,3.7,4,0,16,6,0,5,0.0,0.0,0.633,49.0,9.0,90.0,0.6666666666666666,88.86486486486487,37.27,0,0,8
STP-54713,RT-0158,22.4,1,47.59,31.7,5,0,17,6,0,5,0.0,0.0,0.633,51.5,2.5,65.0,0.8333333333333334,90.07570977917982,12.270000000000003,0,0,8
STP-17361,RT-0158,11.7,1,24.15,16.1,6,0,17,6,0,5,1.0,6.3,0.633,73.9,22.4,89.0,1.0,89.99999999999999,36.27,0,0,8
STP-28860,RT-0159,-1.8,0,50.73,67.6,1,1,17,3,2,1,0.0,0.0,0.033,0.0,0.0,62.0,0.14285714285714285,45.02662721893491,48.04,0,0,2
STP-39847,RT-0159,6.7,0,47.85,63.8,2,1,18,3,2,1,1.0,2.2,0.033,-1.8,-1.8,67.0,0.2857142857142857,45.00000000000001,53.04,0,0,2
STP-55188,RT-0159,3.7,0,38.61,51.5,3,1,19,3,2,1,1.0,0.0,0.033,4.9,6.7,89.0,0.42857142857142855,44.98252427184466,75.03999999999999,0,0,2
STP-74739,RT-0159,2.4,0,28.1,37.5,4,1,20,3,2,1,0.0,22.2,0.033,8.600000000000001,3.7,83.0,0.5714285714285714,44.96,76.48,0,0,2
STP-57379,RT-0159,0.3,0,24.5,32.7,5,1,21,3,2,1,0.0,0.0,0.033,11.000000000000002,2.4,79.0,0.7142857142857143,44.95412844036697,72.48,0,0,2
STP-49353,RT-0159,1.2,0,15.62,20.8,6,1,22,3,2,1,0.0,0.0,0.033,11.300000000000002,0.3,87.0,0.8571428571428571,45.05769230769231,80.48,0,0,2
STP-70508,RT-0159,2.9,0,38.41,51.2,7,1,23,3,2,1,0.0,22.2,0.033,12.500000000000002,1.2,73.0,1.0,45.01171874999999,66.48,0,0,2
STP-29647,RT-0160,3.4,0,15.42,23.1,1,3,0,6,3,1,0.0,0.0,0.1,0.0,0.0,70.0,0.2,40.05194805194805,59.18,0,1,4
STP-75422,RT-0160,1.9,0,40.12,60.2,2,3,1,6,3,1,1.0,0.0,0.1,3.4,3.4,68.0,0.4,39.986710963455145,57.18,0,1,4
STP-72482,RT-0160,7.4,0,43.09,64.6,3,3,3,6,3,1,0.0,0.0,0.1,5.3,1.9,80.0,0.6,40.02167182662539,69.18,0,1,4
STP-54378,RT-0160,7.7,0,27.94,41.9,4,3,3,6,3,1,0.0,0.0,0.1,12.7,7.4,85.0,0.8,40.00954653937948,74.18,0,1,4
STP-26794,RT-0160,3.5,0,22.81,34.2,5,3,4,6,3,1,0.0,0.0,0.1,20.4,7.7,82.0,1.0,40.017543859649116,71.18,0,1,4
STP-51085,RT-0161,14.3,0,41.06,61.6,1,3,11,5,3,2,0.0,22.1,0.217,0.0,0.0,81.0,0.16666666666666666,39.993506493506494,67.78,0,1,6
STP-44866,RT-0161,15.4,0,33.28,49.9,2,3,12,5,3,2,0.0,0.0,0.217,14.3,14.3,85.0,0.3333333333333333,40.01603206412826,71.78,0,1,6
STP-39272,RT-0161,17.9,0,37.91,56.9,3,3,13,5,3,2,0.0,0.0,0.217,29.700000000000003,15.4,88.0,0.5,39.97539543057996,74.78,0,1,6
STP-89268,RT-0161,9.2,0,17.92,26.9,4,3,13,5,3,2,0.0,20.5,0.217,47.6,17.9,85.0,0.6666666666666666,39.970260223048335,71.78,0,1,6
STP-35551,RT-0161,9.2,0,28.64,43.0,5,3,14,5,3,2,1.0,0.0,0.217,56.8,9.2,72.0,0.8333333333333334,39.96279069767442,58.78,0,1,6
STP-13777,RT-0161,5.4,1,15.8,23.7,6,3,15,5,3,2,0.0,4.4,0.217,66.0,9.2,69.0,1.0,40.00000000000001,55.78,0,1,6
STP-59155,RT-0162,-1.1,0,29.18,19.5,1,0,20,6,2,1,0.0,9.8,0.033,0.0,0.0,82.0,0.16666666666666666,89.78461538461538,78.67,0,0,2
STP-52469,RT-0162,-0.2,0,3.27,2.2,2,0,20,6,2,1,0.0,0.0,0.033,-1.1,-1.1,80.0,0.3333333333333333,89.18181818181819,76.67,0,0,2
STP-23402,RT-0162,-1.1,0,19.33,12.9,3,0,21,6,2,1,0.0,0.0,0.033,-1.3,-0.2,65.0,0.5,89.90697674418604,61.67,0,0,2
STP-74547,RT-0162,-1.7,0,45.94,30.6,4,0,21,6,2,1,0.0,0.0,0.033,-2.4000000000000004,-1.1,66.0,0.6666666666666666,90.07843137254902,62.67,0,0,2
STP-25105,RT-0162,0.5,0,48.01,32.0,5,0,22,6,2,1,0.0,28.5,0.033,-4.1000000000000005,-1.7,78.0,0.8333333333333334,90.01875,74.67,0,0,2
STP-15528,RT-0162,-1.4,0,48.87,32.6,6,0,23,6,2,1,0.0,0.0,0.033,-3.6000000000000005,0.5,74.0,1.0,89.94478527607362,70.67,0,0,2
STP-37889,RT-0163,8.2,0,50.44,33.6,1,0,11,1,1,0,1.0,19.7,0.25,0.0,0.0,69.0,0.14285714285714285,90.07142857142856,47.879999999999995,0,0,3
STP-36422,RT-0163,6.7,0,42.15,28.1,2,0,11,1,1,0,0.0,6.3,0.25,8.2,8.2,69.0,0.2857142857142857,89.99999999999999,47.879999999999995,0,0,3
STP-89084,RT-0163,3.6,0,25.65,17.1,3,0,12,1,1,0,0.0,20.3,0.25,14.899999999999999,6.7,69.0,0.42857142857142855,89.99999999999999,47.879999999999995,0,0,3
STP-36946,RT-0163,8.5,0,51.48,34.3,4,0,13,1,1,0,0.0,27.8,0.25,18.5,3.6,70.0,0.5714285714285714,90.05247813411079,48.879999999999995,0,0,3
STP-94912,RT-0163,3.2,0,28.42,18.9,5,0,13,1,1,0,0.0,0.0,0.25,27.0,8.5,86.0,0.7142857142857143,90.22222222222223,64.88,0,0,3
STP-53769,RT-0163,4.9,0,34.17,22.8,6,0,14,1,1,0,0.0,0.0,0.25,30.2,3.2,73.0,0.8571428571428571,89.92105263157895,51.879999999999995,0,0,3
STP-88215,RT-0163,1.0,0,5.66,3.8,7,0,14,1,1,0,1.0,0.0,0.25,35.1,4.9,90.0,1.0,89.36842105263159,68.88,0,0,3
STP-48989,RT-0164,12.9,0,35.07,46.8,1,1,8,6,3,5,0.0,0.0,0.133,0.0,0.0,84.0,0.16666666666666666,44.96153846153847,69.35,0,0,4
STP-72456,RT-0164,19.4,0,56.73,75.6,2,1,9,6,3,5,0.0,0.0,0.133,12.9,12.9,79.0,0.3333333333333333,45.02380952380952,64.35,0,0,4
STP-72878,RT-0164,10.9,0,30.82,41.1,3,1,10,6,3,5,1.0,0.0,0.133,32.3,19.4,83.0,0.5,44.992700729927,72.28999999999999,0,0,4
STP-64057,RT-0164,12.3,0,35.83,47.8,4,1,11,6,3,5,0.0,0.0,0.133,43.199999999999996,10.9,81.0,0.6666666666666666,44.97489539748954,70.28999999999999,0,0,4
STP-13199,RT-0164,21.3,1,59.08,78.8,5,1,13,6,3,5,1.0,28.5,0.133,55.5,12.3,73.0,0.8333333333333334,44.984771573604064,62.29,0,0,4
STP-67061,RT-0164,4.8,1,15.34,20.5,6,1,13,6,3,5,0.0,16.0,0.133,76.8,21.3,67.0,1.0,44.89756097560976,56.29,0,0,4
STP-74816,RT-0165,32.3,0,33.04,30.5,1,2,9,2,0,3,1.0,20.7,0.667,0.0,0.0,82.0,0.125,64.99672131147541,29.5,1,0,16
STP-69083,RT-0165,22.6,0,23.9,22.1,2,2,9,2,0,3,1.0,0.0,0.667,32.3,32.3,78.0,0.25,64.8868778280543,25.5,1,0,16
STP-30896,RT-0165,14.4,0,16.16,14.9,3,2,10,2,0,3,0.0,29.9,0.667,54.9,22.6,79.0,0.375,65.0738255033557,35.15,1,0,16
STP-81302,RT-0165,54.7,1,59.16,54.6,4,2,11,2,0,3,0.0,0.0,0.667,69.3,14.4,68.0,0.5,65.01098901098901,24.15,1,0,16
STP-52662,RT-0165,53.4,1,58.26,53.8,5,2,12,2,0,3,0.0,0.0,0.667,124.0,54.7,72.0,0.625,64.97397769516729,28.15,1,0,16
STP-23949,RT-0165,29.9,1,34.67,32.0,6,2,13,2,0,3,0.0,0.0,0.667,177.4,53.4,76.0,0.75,65.00625000000001,32.15,1,0,16
STP-74907,RT-0165,27.1,1,30.01,27.7,7,2,13,2,0,3,0.0,0.0,0.667,207.3,29.9,63.0,0.875,65.00361010830325,19.15,1,0,16
STP-35035,RT-0165,8.1,1,8.34,7.7,8,2,14,2,0,3,0.0,0.0,0.667,234.4,27.1,77.0,1.0,64.98701298701299,33.15,1,0,16
STP-72075,RT-0166,13.9,0,34.64,46.2,1,1,13,0,2,3,0.0,26.2,0.1,0.0,0.0,87.0,0.14285714285714285,44.98701298701299,77.55,1,0,4
STP-59803,RT-0166,15.7,0,55.13,73.5,2,1,15,0,2,3,0.0,0.0,0.1,13.9,13.9,81.0,0.2857142857142857,45.00408163265306,71.55,1,0,4
STP-54221,RT-0166,9.4,0,28.99,38.7,3,1,16,0,2,3,1.0,0.0,0.1,29.6,15.7,89.0,0.42857142857142855,44.945736434108525,74.43,1,0,4
STP-26827,RT-0166,5.1,0,28.37,37.8,4,1,16,0,2,3,0.0,9.8,0.1,39.0,9.4,75.0,0.5714285714285714,45.03174603174603,60.43,1,0,4
STP-60879,RT-0166,5.5,0,15.61,20.8,5,1,17,0,2,3,1.0,0.0,0.1,44.1,5.1,88.0,0.7142857142857143,45.02884615384615,73.43,1,0,4
STP-31331,RT-0166,13.1,1,50.92,67.9,6,1,18,0,2,3,1.0,0.0,0.1,49.6,5.5,63.0,0.8571428571428571,44.995581737849776,48.43,1,0,4
STP-95704,RT-0166,22.3,1,58.42,77.9,7,1,20,0,2,3,0.0,0.0,0.1,62.7,13.1,62.0,1.0,44.99614890885751,53.11,1,0,4
STP-64869,RT-0167,7.4,0,15.34,10.2,1,0,21,6,0,5,0.0,0.0,0.633,0.0,0.0,79.0,0.25,90.23529411764707,38.36,0,0,8
STP-76468,RT-0167,20.1,0,43.87,29.2,2,0,22,6,0,5,1.0,11.4,0.633,7.4,7.4,83.0,0.5,90.14383561643835,42.36,0,0,8
STP-81554,RT-0167,26.0,0,49.21,32.8,3,0,22,6,0,5,0.0,12.2,0.633,27.5,20.1,81.0,0.75,90.01829268292684,40.36,0,0,8
STP-36535,RT-0167,7.5,0,16.49,11.0,4,0,23,6,0,5,0.0,19.7,0.633,53.5,26.0,70.0,1.0,89.94545454545454,29.36,0,0,8
STP-29151,RT-0168,13.8,0,8.83,13.2,1,3,20,0,0,3,1.0,0.0,0.667,0.0,0.0,62.0,0.125,40.13636363636363,22.93,1,1,16
STP-42383,RT-0168,37.5,0,23.0,34.5,2,3,21,0,0,3,0.0,0.0,0.667,13.8,13.8,85.0,0.25,40.0,45.93,1,1,16
STP-52006,RT-0168,36.4,1,22.32,33.5,3,3,22,0,0,3,0.0,5.2,0.667,51.3,37.5,66.0,0.375,39.97611940298508,26.93,1,1,16
STP-26688,RT-0168,78.9,1,51.48,77.2,4,3,0,1,0,3,1.0,0.0,0.667,87.69999999999999,36.4,81.0,0.5,40.01036269430052,42.82,1,1,16
STP-19837,RT-0168,73.8,1,47.4,71.1,5,3,1,1,0,3,1.0,0.0,0.667,166.6,78.9,61.0,0.625,40.00000000000001,22.82,1,1,16
STP-70883,RT-0168,78.3,1,51.28,76.9,6,3,2,1,0,3,0.0,0.0,0.667,240.39999999999998,73.8,74.0,0.75,40.01040312093628,35.82,1,1,16
STP-60606,RT-0168,15.7,1,10.41,15.6,7,3,3,1,0,3,0.0,0.0,0.667,318.7,78.3,76.0,0.875,40.03846153846154,37.82,1,1,16
STP-54181,RT-0168,74.3,1,47.98,72.0,8,3,4,1,0,3,0.0,0.0,0.667,334.4,15.7,73.0,1.0,39.983333333333334,34.82,1,1,16
STP-28255,RT-0169,6.4,0,10.4,9.6,1,2,10,3,0,1,0.0,0.0,0.6,0.0,0.0,68.0,0.125,65.0,29.61,0,0,8
STP-32729,RT-0169,27.1,0,45.74,42.2,2,2,10,3,0,1,1.0,0.0,0.6,6.4,6.4,64.0,0.25,65.03317535545024,25.61,0,0,8
STP-75136,RT-0169,17.3,0,24.24,22.4,3,2,11,3,0,1,0.0,0.0,0.6,33.5,27.1,65.0,0.375,64.92857142857143,26.61,0,0,8
STP-43100,RT-0169,9.5,0,16.74,15.5,4,2,11,3,0,1,1.0,0.0,0.6,50.8,17.3,88.0,0.5,64.79999999999998,49.61,0,0,8
STP-69606,RT-0169,34.4,1,54.8,50.6,5,2,13,3,0,1,0.0,22.6,0.6,60.3,9.5,68.0,0.625,64.98023715415019,29.61,0,0,8
STP-74167,RT-0169,13.4,1,22.97,21.2,6,2,13,3,0,1,1.0,0.0,0.6,94.69999999999999,34.4,69.0,0.75,65.00943396226415,30.61,0,0,8
STP-19211,RT-0169,14.5,1,21.53,19.9,7,2,14,3,0,1,0.0,25.6,0.6,108.1,13.4,73.0,0.875,64.91457286432161,34.61,0,0,8
STP-24605,RT-0169,3.3,1,5.61,5.2,8,2,14,3,0,1,0.0,0.0,0.6,122.6,14.5,87.0,1.0,64.73076923076923,48.61,0,0,8
STP-45353,RT-0170,2.9,0,44.11,29.4,1,0,18,4,3,2,0.0,22.5,0.217,0.0,0.0,61.0,0.16666666666666666,90.0204081632653,37.45,0,0,6
STP-46630,RT-0170,7.2,0,47.21,31.5,2,0,19,4,3,2,0.0,10.5,0.217,2.9,2.9,63.0,0.3333333333333333,89.92380952380952,39.45,0,0,6
STP-20747,RT-0170,3.7,0,22.71,15.1,3,0,20,4,3,2,0.0,21.8,0.217,10.1,7.2,79.0,0.5,90.2384105960265,66.81,0,0,6
STP-98252,RT-0170,2.2,0,18.63,12.4,4,0,20,4,3,2,0.0,0.0,0.217,13.8,3.7,87.0,0.6666666666666666,90.14516129032258,74.81,0,0,6
STP-58884,RT-0170,7.5,0,43.41,28.9,5,0,21,4,3,2,0.0,0.0,0.217,16.0,2.2,78.0,0.8333333333333334,90.12456747404845,65.81,0,0,6
STP-45932,RT-0170,1.5,0,13.02,8.7,6,0,21,4,3,2,1.0,0.0,0.217,23.5,7.5,66.0,1.0,89.79310344827587,53.81,0,0,6
STP-32091,RT-0171,30.2,0,52.19,48.2,1,2,7,6,1,3,1.0,2.2,0.333,0.0,0.0,73.0,0.14285714285714285,64.96680497925311,42.71,1,0,12
STP-39960,RT-0171,11.3,0,19.11,17.6,2,2,7,6,1,3,0.0,0.0,0.333,30.2,30.2,69.0,0.2857142857142857,65.14772727272727,38.71,1,0,12
STP-48424,RT-0171,14.0,0,25.03,23.1,3,2,8,6,1,3,0.0,0.0,0.333,41.5,11.3,70.0,0.42857142857142855,65.01298701298701,39.71,1,0,12
STP-22094,RT-0171,17.7,1,32.75,30.2,4,2,9,6,1,3,0.0,6.3,0.333,55.5,14.0,60.0,0.5714285714285714,65.06622516556291,29.71,1,0,12
STP-40965,RT-0171,24.9,1,44.99,41.5,5,2,10,6,1,3,1.0,0.0,0.333,73.2,17.7,76.0,0.7142857142857143,65.04578313253012,55.739999999999995,1,0,12
STP-70625,RT-0171,29.9,1,47.05,43.4,6,2,11,6,1,3,0.0,0.0,0.333,98.1,24.9,85.0,0.8571428571428571,65.04608294930875,64.74,1,0,12
STP-45695,RT-0171,9.8,1,18.12,16.7,7,2,11,6,1,3,0.0,0.0,0.333,128.0,29.9,84.0,1.0,65.10179640718563,63.739999999999995,1,0,12
STP-61775,RT-0172,9.7,0,12.24,16.3,1,1,23,0,2,4,0.0,0.0,0.267,0.0,0.0,85.0,0.125,45.05521472392638,69.22,1,0,5
STP-63110,RT-0172,9.6,0,17.0,22.7,2,1,0,1,2,4,1.0,0.0,0.267,9.7,9.7,66.0,0.25,44.93392070484582,49.33,1,0,5
STP-58169,RT-0172,13.2,0,21.8,29.1,3,1,1,1,2,4,0.0,8.5,0.267,19.299999999999997,9.6,80.0,0.375,44.94845360824742,63.33,1,0,5
STP-12102,RT-0172,34.9,0,53.84,71.8,4,1,2,1,2,4,0.0,22.2,0.267,32.5,13.2,89.0,0.5,44.99164345403901,72.33,1,0,5
STP-28653,RT-0172,17.2,1,31.27,41.7,5,1,3,1,2,4,1.0,0.0,0.267,67.4,34.9,84.0,0.625,44.99280575539568,67.33,1,0,5
STP-64499,RT-0172,33.8,1,62.94,83.9,6,1,5,1,2,4,0.0,0.0,0.267,84.60000000000001,17.2,75.0,0.75,45.010727056019064,58.33,1,0,5
STP-60666,RT-0172,15.2,1,32.51,43.3,7,1,5,1,2,4,1.0,0.0,0.267,118.4,33.8,70.0,0.875,45.04849884526559,53.33,1,0,5
STP-53444,RT-0172,24.7,1,46.34,61.8,8,1,7,1,2,4,1.0,0.0,0.267,133.6,15.2,89.0,1.0,44.990291262135926,63.5,1,0,5
STP-81826,RT-0173,2.9,0,15.22,20.3,1,1,3,4,2,2,0.0,6.3,0.15,0.0,0.0,81.0,0.16666666666666666,44.985221674876854,71.75,0,0,3
STP-93257,RT-0173,10.6,0,37.75,50.3,2,1,4,4,2,2,0.0,10.9,0.15,2.9,2.9,80.0,0.3333333333333333,45.02982107355865,70.75,0,0,3
STP-11587,RT-0173,14.8,0,45.88,61.2,3,1,5,4,2,2,0.0,0.0,0.15,13.5,10.6,79.0,0.5,44.98039215686275,69.75,0,0,3
STP-37605,RT-0173,13.7,0,63.92,85.2,4,1,6,4,2,2,0.0,0.0,0.15,28.3,14.8,82.0,0.6666666666666666,45.01408450704225,72.75,0,0,3
STP-74681,RT-0173,6.6,0,32.08,42.8,5,1,8,4,2,2,1.0,0.0,0.15,42.0,13.7,84.0,0.8333333333333334,44.97196261682243,68.35,0,0,3
STP-81817,RT-0173,9.4,0,52.24,69.7,6,1,9,4,2,2,0.0,0.0,0.15,48.6,6.6,78.0,1.0,44.969870875179346,62.35,0,0,3
STP-29394,RT-0174,35.3,0,43.14,28.8,1,0,14,6,0,4,0.0,0.0,0.833,0.0,0.0,89.0,0.125,89.875,38.62,1,0,20
STP-64086,RT-0174,22.6,0,25.19,16.8,2,0,14,6,0,4,0.0,0.0,0.833,35.3,35.3,78.0,0.25,89.96428571428571,27.619999999999997,1,0,20
STP-17458,RT-0174,24.6,1,28.87,19.2,3,0,14,6,0,4,0.0,0.0,0.833,57.9,22.6,84.0,0.375,90.21875,33.62,1,0,20
STP-73769,RT-0174,29.9,1,33.93,22.6,4,0,15,6,0,4,0.0,14.5,0.833,82.5,24.6,69.0,0.5,90.0796460176991,18.619999999999997,1,0,20
STP-31613,RT-0174,29.5,1,36.64,24.4,5,0,16,6,0,4,0.0,12.4,0.833,112.4,29.9,85.0,0.625,90.09836065573772,20.370000000000005,1,0,20
STP-66169,RT-0174,22.4,1,28.07,18.7,6,0,16,6,0,4,1.0,0.0,0.833,141.9,29.5,82.0,0.75,90.06417112299467,17.370000000000005,1,0,20
STP-14284,RT-0174,41.9,1,51.83,34.6,7,0,17,6,0,4,1.0,0.0,0.833,164.3,22.4,76.0,0.875,89.878612716763,11.370000000000005,1,0,20
STP-53272,RT-0174,2.0,1,2.33,1.6,8,0,17,6,0,4,1.0,0.0,0.833,206.20000000000002,41.9,73.0,1.0,87.375,8.370000000000005,1,0,20
STP-97164,RT-0175,4.1,0,21.46,28.6,1,1,18,2,2,2,0.0,5.4,0.15,0.0,0.0,75.0,0.16666666666666666,45.02097902097902,56.379999999999995,0,0,3
STP-40818,RT-0175,15.3,0,46.33,61.8,2,1,20,2,2,2,1.0,0.0,0.15,4.1,4.1,60.0,0.3333333333333333,44.98058252427184,48.58,0,0,3
STP-87028,RT-0175,8.9,0,36.31,48.4,3,1,21,2,2,2,1.0,26.5,0.15,19.4,15.3,83.0,0.5,45.01239669421488,71.58,0,0,3
STP-73123,RT-0175,7.9,0,29.37,39.2,4,1,22,2,2,2,1.0,25.1,0.15,28.299999999999997,8.9,65.0,0.6666666666666666,44.95408163265306,53.58,0,0,3
STP-96007,RT-0175,6.6,0,26.84,35.8,5,1,23,2,2,2,1.0,6.8,0.15,36.199999999999996,7.9,89.0,0.8333333333333334,44.983240223463696,77.58,0,0,3
STP-62099,RT-0175,14.9,0,61.86,82.5,6,1,0,3,2,2,1.0,0.0,0.15,42.8,6.6,76.0,1.0,44.98909090909091,66.75,0,0,3
STP-92776,RT-0176,26.0,0,22.38,20.7,1,2,8,6,0,4,0.0,27.4,0.833,0.0,0.0,67.0,0.1,64.86956521739131,4.5,1,0,20
STP-29373,RT-0176,19.5,0,16.38,15.1,2,2,9,6,0,4,0.0,12.4,0.833,26.0,26.0,67.0,0.2,65.08609271523179,4.5,1,0,20
STP-90245,RT-0176,12.2,0,10.72,9.9,3,2,9,6,0,4,0.0,0.0,0.833,45.5,19.5,89.0,0.3,64.96969696969697,26.5,1,0,20
STP-53595,RT-0176,18.5,1,15.13,14.0,4,2,10,6,0,4,1.0,0.0,0.833,57.7,12.2,69.0,0.4,64.84285714285714,17.61,1,0,20
STP-51311,RT-0176,64.7,1,57.68,53.2,5,2,11,6,0,4,0.0,15.8,0.833,76.2,18.5,71.0,0.5,65.05263157894737,19.61,1,0,20
STP-44782,RT-0176,63.1,1,55.41,51.1,6,2,12,6,0,4,0.0,0.0,0.833,140.9,64.7,67.0,0.6,65.06066536203522,15.61,1,0,20
STP-45865,RT-0176,58.9,1,49.5,45.7,7,2,13,6,0,4,0.0,0.0,0.833,204.0,63.1,77.0,0.7,64.9890590809628,25.61,1,0,20
STP-86044,RT-0176,29.2,1,24.73,22.8,8,2,13,6,0,4,0.0,2.2,0.833,262.9,58.9,63.0,0.8,65.07894736842105,11.61,1,0,20
STP-95996,RT-0176,1.8,1,1.51,1.4,9,2,14,6,0,4,0.0,2.2,0.833,292.09999999999997,29.2,77.0,0.9,64.71428571428572,25.61,1,0,20
STP-48314,RT-0176,41.8,1,34.39,31.7,10,2,14,6,0,4,0.0,0.0,0.833,293.9,1.8,90.0,1.0,65.09148264984228,38.61,1,0,20
